,Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
5658,01-30-2026,P-04 Aperol Spikez,1,3,0,-20.0,P,1,3,0,-20.0,Spring,7
5659,01-30-2026,P-01,1,3,0,-21.0,P,1,3,0,-21.0,Spring,8
5660,01-30-2026,P-03 Serving Neat and Naked,0,4,0,-43.0,P,0,4,0,-43.0,Spring,9
5661,02-06-2026,P-09 Don Julio’s,3,0,1,24.0,P,6,1,1,47.0,Spring,1
5662,02-06-2026,P-07 Whiskey Business,2,2,0,11.0,P,6,2,0,52.0,Spring,2
5663,02-06-2026,P-08 Baddie baddie shot o’clock,3,1,0,21.0,P,6,2,0,38.0,Spring,3
5664,02-06-2026,P-06,3,1,0,14.0,P,6,2,0,34.0,Spring,4
5665,02-06-2026,P-01,2,1,1,8.0,P,3,4,1,-13.0,Spring,5
5666,02-06-2026,P-04 Aperol Spikez,2,2,0,5.0,P,3,5,0,-15.0,Spring,6
5667,02-06-2026,P-05,0,4,0,-32.0,P,2,6,0,-31.0,Spring,7
5668,02-06-2026,P-02 Serve Me Daddy,1,3,0,-25.0,P,2,6,0,-43.0,Spring,8
5669,02-06-2026,P-03 Serving Neat and Naked,1,3,0,-26.0,P,1,7,0,-69.0,Spring,9
5670,02-20-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5671,02-20-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5672,02-20-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5673,02-20-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5674,02-20-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5675,02-20-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5676,02-20-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5677,02-20-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5678,02-20-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5679,02-27-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5680,02-27-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5681,02-27-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5682,02-27-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5683,02-27-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5684,02-27-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5685,02-27-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5686,02-27-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5687,02-27-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5688,03-06-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5689,03-06-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5690,03-06-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5691,03-06-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5692,03-06-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5693,03-06-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5694,03-06-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5695,03-06-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5696,03-06-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5697,03-20-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5698,03-20-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5699,03-20-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5700,03-20-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5701,03-20-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5702,03-20-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5703,03-20-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5704,03-20-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5705,03-20-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5706,03-27-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5707,03-27-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5708,03-27-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5709,03-27-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5710,03-27-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5711,03-27-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5712,03-27-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5713,03-27-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5714,03-27-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5715,04-10-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5716,04-10-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5717,04-10-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5718,04-10-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5719,04-10-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5720,04-10-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5721,04-10-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5722,04-10-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5723,04-10-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5724,04-17-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5725,04-17-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5726,04-17-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5727,04-17-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5728,04-17-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5729,04-17-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5730,04-17-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5731,04-17-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5732,04-17-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5733,04-24-2026,P-09 Don Julio’s,0,0,0,0.0,P,6,1,1,47.0,Spring,1
5734,04-24-2026,P-07 Whiskey Business,0,0,0,0.0,P,6,2,0,52.0,Spring,2
5735,04-24-2026,P-08 Baddie baddie shot o’clock,0,0,0,0.0,P,6,2,0,38.0,Spring,3
5736,04-24-2026,P-06,0,0,0,0.0,P,6,2,0,34.0,Spring,4
5737,04-24-2026,P-01,0,0,0,0.0,P,3,4,1,-13.0,Spring,5
5738,04-24-2026,P-04 Aperol Spikez,0,0,0,0.0,P,3,5,0,-15.0,Spring,6
5739,04-24-2026,P-05,0,0,0,0.0,P,2,6,0,-31.0,Spring,7
5740,04-24-2026,P-02 Serve Me Daddy,0,0,0,0.0,P,2,6,0,-43.0,Spring,8
5741,04-24-2026,P-03 Serving Neat and Naked,0,0,0,0.0,P,1,7,0,-69.0,Spring,9
5742,01-23-2026,R-02 KrakenBalls,0,0,0,0.0,R,0,0,0,0.0,Spring,1
5743,01-23-2026,R-01 Dragon Slayers,0,0,0,0.0,R,0,0,0,0.0,Spring,2
5744,01-23-2026,R-03 Serverus,0,0,0,0.0,R,0,0,0,0.0,Spring,3
5745,01-23-2026,R-05 Blockunawa,0,0,0,0.0,R,0,0,0,0.0,Spring,4
5746,01-23-2026,R-06 Pegasets,0,0,0,0.0,R,0,0,0,0.0,Spring,5
5747,01-23-2026,R-07 Blockness Monsters,0,0,0,0.0,R,0,0,0,0.0,Spring,6
5748,01-23-2026,R-09 Volley Valkyries,0,0,0,0.0,R,0,0,0,0.0,Spring,7
5749,01-23-2026,R-08 Spikesus,0,0,0,0.0,R,0,0,0,0.0,Spring,8
5750,01-23-2026,R-04 Digfoot,0,0,0,0.0,R,0,0,0,0.0,Spring,9
5751,01-30-2026,R-07 Blockness Monsters,4,0,0,33.0,R,4,0,0,33.0,Spring,1
5752,01-30-2026,R-06 Pegasets,4,0,0,27.0,R,4,0,0,27.0,Spring,2
5753,01-30-2026,R-02 KrakenBalls,4,0,0,21.0,R,4,0,0,21.0,Spring,3
5754,01-30-2026,R-09 Volley Valkyries,2,2,0,11.0,R,2,2,0,11.0,Spring,4
5755,01-30-2026,R-08 Spikesus,2,2,0,-6.0,R,2,2,0,-6.0,Spring,5
5756,01-30-2026,R-03 Serverus,2,2,0,-12.0,R,2,2,0,-12.0,Spring,6
5757,01-30-2026,R-01 Dragon Slayers,0,4,0,-21.0,R,0,4,0,-21.0,Spring,7
5758,01-30-2026,R-04 Digfoot,0,4,0,-21.0,R,0,4,0,-21.0,Spring,8
5759,01-30-2026,R-05 Blockunawa,0,4,0,-32.0,R,0,4,0,-32.0,Spring,9
5760,02-06-2026,R-02 KrakenBalls,3,1,0,19.0,R,7,1,0,40.0,Spring,1
5761,02-06-2026,R-09 Volley Valkyries,4,0,0,30.0,R,6,2,0,41.0,Spring,2
5762,02-06-2026,R-06 Pegasets,2,2,0,-3.0,R,6,2,0,24.0,Spring,3
5763,02-06-2026,R-08 Spikesus,3,1,0,23.0,R,5,3,0,17.0,Spring,4
5764,02-06-2026,R-07 Blockness Monsters,0,4,0,-27.0,R,4,4,0,6.0,Spring,5
5765,02-06-2026,R-01 Dragon Slayers,3,1,0,17.0,R,3,5,0,-4.0,Spring,6
5766,02-06-2026,R-05 Blockunawa,3,1,0,21.0,R,3,5,0,-11.0,Spring,7
5767,02-06-2026,R-03 Serverus,0,4,0,-38.0,R,2,6,0,-50.0,Spring,8
5768,02-06-2026,R-04 Digfoot,0,4,0,-42.0,R,0,8,0,-63.0,Spring,9
5769,02-20-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5770,02-20-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5771,02-20-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5772,02-20-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5773,02-20-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5774,02-20-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5775,02-20-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5776,02-20-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5777,02-20-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5778,02-27-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5779,02-27-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5780,02-27-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5781,02-27-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5782,02-27-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5783,02-27-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5784,02-27-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5785,02-27-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5786,02-27-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5787,03-06-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5788,03-06-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5789,03-06-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5790,03-06-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5791,03-06-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5792,03-06-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5793,03-06-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5794,03-06-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5795,03-06-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5796,03-20-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5797,03-20-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5798,03-20-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5799,03-20-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5800,03-20-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5801,03-20-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5802,03-20-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5803,03-20-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5804,03-20-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5805,03-27-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5806,03-27-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5807,03-27-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5808,03-27-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5809,03-27-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5810,03-27-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5811,03-27-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5812,03-27-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5813,03-27-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5814,04-10-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5815,04-10-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5816,04-10-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5817,04-10-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5818,04-10-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5819,04-10-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5820,04-10-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5821,04-10-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5822,04-10-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5823,04-17-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5824,04-17-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5825,04-17-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5826,04-17-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5827,04-17-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5828,04-17-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5829,04-17-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5830,04-17-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5831,04-17-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5832,04-24-2026,R-02 KrakenBalls,0,0,0,0.0,R,7,1,0,40.0,Spring,1
5833,04-24-2026,R-09 Volley Valkyries,0,0,0,0.0,R,6,2,0,41.0,Spring,2
5834,04-24-2026,R-06 Pegasets,0,0,0,0.0,R,6,2,0,24.0,Spring,3
5835,04-24-2026,R-08 Spikesus,0,0,0,0.0,R,5,3,0,17.0,Spring,4
5836,04-24-2026,R-07 Blockness Monsters,0,0,0,0.0,R,4,4,0,6.0,Spring,5
5837,04-24-2026,R-01 Dragon Slayers,0,0,0,0.0,R,3,5,0,-4.0,Spring,6
5838,04-24-2026,R-05 Blockunawa,0,0,0,0.0,R,3,5,0,-11.0,Spring,7
5839,04-24-2026,R-03 Serverus,0,0,0,0.0,R,2,6,0,-50.0,Spring,8
5840,04-24-2026,R-04 Digfoot,0,0,0,0.0,R,0,8,0,-63.0,Spring,9
5841,01-23-2026,S-18 - Spike Krispies,0,0,0,0.0,S,0,0,0,0.0,Spring,1
5842,01-23-2026,S-17 - Honey Bunches of Floats,0,0,0,0.0,S,0,0,0,0.0,Spring,2
5843,01-23-2026,S-16 - Frosted Tips,0,0,0,0.0,S,0,0,0,0.0,Spring,3
5844,01-23-2026,S-15 - Kanine Krunchies,0,0,0,0.0,S,0,0,0,0.0,Spring,4
5845,01-23-2026,S-14 - Chex Appeal,0,0,0,0.0,S,0,0,0,0.0,Spring,5
5846,01-23-2026,S-13 - Ace Krispies,0,0,0,0.0,S,0,0,0,0.0,Spring,6
5847,01-23-2026,S-12,0,0,0,0.0,S,0,0,0,0.0,Spring,7
5848,01-23-2026,S-11 - Cap'n C*nt,0,0,0,0.0,S,0,0,0,0.0,Spring,8
5849,01-23-2026,S-10 - Count Blockula,0,0,0,0.0,S,0,0,0,0.0,Spring,9
5850,01-23-2026,S-09 - Honey Nut Cheeri-Hoes,0,0,0,0.0,S,0,0,0,0.0,Spring,10
5851,01-23-2026,S-07 - Heavy Is The Crown,0,0,0,0.0,S,0,0,0,0.0,Spring,11
5852,01-23-2026,S-06 - Frosted Freaks,0,0,0,0.0,S,0,0,0,0.0,Spring,12
5853,01-23-2026,"S-05 - My Set, My Quick (Spike It!)",0,0,0,0.0,S,0,0,0,0.0,Spring,13
5854,01-23-2026,S-04 - Sets With Me,0,0,0,0.0,S,0,0,0,0.0,Spring,14
5855,01-23-2026,S-03,0,0,0,0.0,S,0,0,0,0.0,Spring,15
5856,01-23-2026,S-02 - I Write Sets Not Tragedies,0,0,0,0.0,S,0,0,0,0.0,Spring,16
5857,01-23-2026,S-01 - Oops I Hit It Again,0,0,0,0.0,S,0,0,0,0.0,Spring,17
5858,01-23-2026,S-08 - Cereal Killers,0,0,0,0.0,S,0,0,0,0.0,Spring,18
5859,01-30-2026,S-10 - Count Blockula,4,0,0,45.0,S,4,0,0,45.0,Spring,1
5860,01-30-2026,S-18 - Spike Krispies,4,0,0,16.0,S,4,0,0,16.0,Spring,2
5861,01-30-2026,S-15 - Kanine Krunchies,3,1,0,31.0,S,3,1,0,31.0,Spring,3
5862,01-30-2026,S-09 - Honey Nut Cheeri-Hoes,3,1,0,14.0,S,3,1,0,14.0,Spring,4
5863,01-30-2026,S-04 - Sets With Me,3,1,0,13.0,S,3,1,0,13.0,Spring,5
5864,01-30-2026,S-08 - Cereal Killers,3,1,0,7.0,S,3,1,0,7.0,Spring,6
5865,01-30-2026,S-07 - Heavy Is The Crown,3,1,0,-5.0,S,3,1,0,-5.0,Spring,7
5866,01-30-2026,S-11 - Cap'n C*nt,2,2,0,14.0,S,2,2,0,14.0,Spring,8
5867,01-30-2026,S-06 - Frosted Freaks,2,2,0,11.0,S,2,2,0,11.0,Spring,9
5868,01-30-2026,S-14 - Chex Appeal,2,2,0,8.0,S,2,2,0,8.0,Spring,10
5869,01-30-2026,S-02 - I Write Sets Not Tragedies,2,2,0,1.0,S,2,2,0,1.0,Spring,11
5870,01-30-2026,S-16 - Frosted Tips,2,2,0,-14.0,S,2,2,0,-14.0,Spring,12
5871,01-30-2026,S-01 - Oops I Hit It Again,1,3,0,-15.0,S,1,3,0,-15.0,Spring,13
5872,01-30-2026,S-17 - Honey Bunches of Floats,1,3,0,-21.0,S,1,3,0,-21.0,Spring,14
5873,01-30-2026,S-12,1,3,0,-21.0,S,1,3,0,-21.0,Spring,15
5874,01-30-2026,S-03,0,4,0,-26.0,S,0,4,0,-26.0,Spring,16
5875,01-30-2026,"S-05 - My Set, My Quick (Spike It!)",0,4,0,-27.0,S,0,4,0,-27.0,Spring,17
5876,01-30-2026,S-13 - Ace Krispies,0,4,0,-31.0,S,0,4,0,-31.0,Spring,18
5877,02-06-2026,S-10 - Count Blockula,2,2,0,12.0,S,6,2,0,57.0,Spring,1
5878,02-06-2026,S-15 - Kanine Krunchies,3,1,0,19.0,S,6,2,0,50.0,Spring,2
5879,02-06-2026,S-11 - Cap'n C*nt,4,0,0,24.0,S,6,2,0,38.0,Spring,3
5880,02-06-2026,S-16 - Frosted Tips,4,0,0,34.0,S,6,2,0,20.0,Spring,4
5881,02-06-2026,S-07 - Heavy Is The Crown,3,1,0,14.0,S,6,2,0,9.0,Spring,5
5882,02-06-2026,S-09 - Honey Nut Cheeri-Hoes,2,2,0,14.0,S,5,3,0,28.0,Spring,6
5883,02-06-2026,S-04 - Sets With Me,2,2,0,-2.0,S,5,3,0,11.0,Spring,7
5884,02-06-2026,S-18 - Spike Krispies,1,3,0,-8.0,S,5,3,0,8.0,Spring,8
5885,02-06-2026,S-08 - Cereal Killers,2,2,0,-7.0,S,5,3,0,0.0,Spring,9
5886,02-06-2026,S-12,3,1,0,13.0,S,4,4,0,-8.0,Spring,10
5887,02-06-2026,S-02 - I Write Sets Not Tragedies,2,2,0,-10.0,S,4,4,0,-9.0,Spring,11
5888,02-06-2026,S-06 - Frosted Freaks,1,3,0,-10.0,S,3,5,0,1.0,Spring,12
5889,02-06-2026,S-14 - Chex Appeal,1,3,0,-14.0,S,3,5,0,-6.0,Spring,13
5890,02-06-2026,S-01 - Oops I Hit It Again,1,3,0,-14.0,S,2,6,0,-29.0,Spring,14
5891,02-06-2026,S-13 - Ace Krispies,2,2,0,-6.0,S,2,6,0,-37.0,Spring,15
5892,02-06-2026,S-17 - Honey Bunches of Floats,1,3,0,-27.0,S,2,6,0,-48.0,Spring,16
5893,02-06-2026,"S-05 - My Set, My Quick (Spike It!)",1,3,0,-12.0,S,1,7,0,-39.0,Spring,17
5894,02-06-2026,S-03,1,3,0,-20.0,S,1,7,0,-46.0,Spring,18
5895,02-20-2026,S-10 - Count Blockula,0,0,0,0.0,S,6,2,0,57.0,Spring,1
5896,02-20-2026,S-15 - Kanine Krunchies,0,0,0,0.0,S,6,2,0,50.0,Spring,2
5897,02-20-2026,S-11 - Cap'n C*nt,0,0,0,0.0,S,6,2,0,38.0,Spring,3
5898,02-20-2026,S-16 - Frosted Tips,0,0,0,0.0,S,6,2,0,20.0,Spring,4
5899,02-20-2026,S-07 - Heavy Is The Crown,0,0,0,0.0,S,6,2,0,9.0,Spring,5
5900,02-20-2026,S-09 - Honey Nut Cheeri-Hoes,0,0,0,0.0,S,5,3,0,28.0,Spring,6
5901,02-20-2026,S-04 - Sets With Me,0,0,0,0.0,S,5,3,0,11.0,Spring,7
5902,02-20-2026,S-18 - Spike Krispies,0,0,0,0.0,S,5,3,0,8.0,Spring,8
5903,02-20-2026,S-08 - Cereal Killers,0,0,0,0.0,S,5,3,0,0.0,Spring,9
5904,02-20-2026,S-12,0,0,0,0.0,S,4,4,0,-8.0,Spring,10
5905,02-20-2026,S-02 - I Write Sets Not Tragedies,0,0,0,0.0,S,4,4,0,-9.0,Spring,11
5906,02-20-2026,S-06 - Frosted Freaks,0,0,0,0.0,S,3,5,0,1.0,Spring,12
5907,02-20-2026,S-14 - Chex Appeal,0,0,0,0.0,S,3,5,0,-6.0,Spring,13
5908,02-20-2026,S-01 - Oops I Hit It Again,0,0,0,0.0,S,2,6,0,-29.0,Spring,14
5909,02-20-2026,S-13 - Ace Krispies,0,0,0,0.0,S,2,6,0,-37.0,Spring,15
5910,02-20-2026,S-17 - Honey Bunches of Floats,0,0,0,0.0,S,2,6,0,-48.0,Spring,16
5911,02-20-2026,"S-05 - My Set, My Quick (Spike It!)",0,0,0,0.0,S,1,7,0,-39.0,Spring,17
5912,02-20-2026,S-03,0,0,0,0.0,S,1,7,0,-46.0,Spring,18
5913,02-27-2026,S-10 - Count Blockula,0,0,0,0.0,S,6,2,0,57.0,Spring,1
5914,02-27-2026,S-15 - Kanine Krunchies,0,0,0,0.0,S,6,2,0,50.0,Spring,2
5915,02-27-2026,S-11 - Cap'n C*nt,0,0,0,0.0,S,6,2,0,38.0,Spring,3
5916,02-27-2026,S-16 - Frosted Tips,0,0,0,0.0,S,6,2,0,20.0,Spring,4
5917,02-27-2026,S-07 - Heavy Is The Crown,0,0,0,0.0,S,6,2,0,9.0,Spring,5
5918,02-27-2026,S-09 - Honey Nut Cheeri-Hoes,0,0,0,0.0,S,5,3,0,28.0,Spring,6
5919,02-27-2026,S-04 - Sets With Me,0,0,0,0.0,S,5,3,0,11.0,Spring,7
5920,02-27-2026,S-18 - Spike Krispies,0,0,0,0.0,S,5,3,0,8.0,Spring,8
5921,02-27-2026,S-08 - Cereal Killers,0,0,0,0.0,S,5,3,0,0.0,Spring,9
5922,02-27-2026,S-12,0,0,0,0.0,S,4,4,0,-8.0,Spring,10
5923,02-27-2026,S-02 - I Write Sets Not Tragedies,0,0,0,0.0,S,4,4,0,-9.0,Spring,11
5924,02-27-2026,S-06 - Frosted Freaks,0,0,0,0.0,S,3,5,0,1.0,Spring,12
5925,02-27-2026,S-14 - Chex Appeal,0,0,0,0.0,S,3,5,0,-6.0,Spring,13
5926,02-27-2026,S-01 - Oops I Hit It Again,0,0,0,0.0,S,2,6,0,-29.0,Spring,14
5927,02-27-2026,S-13 - Ace Krispies,0,0,0,0.0,S,2,6,0,-37.0,Spring,15
5928,02-27-2026,S-17 - Honey Bunches of Floats,0,0,0,0.0,S,2,6,0,-48.0,Spring,16
5929,02-27-2026,"S-05 - My Set, My Quick (Spike It!)",0,0,0,0.0,S,1,7,0,-39.0,Spring,17
5930,02-27-2026,S-03,0,0,0,0.0,S,1,7,0,-46.0,Spring,18
5931,03-06-2026,S-10 - Count Blockula,0,0,0,0.0,S,6,2,0,57.0,Spring,1
5932,03-06-2026,S-15 - Kanine Krunchies,0,0,0,0.0,S,6,2,0,50.0,Spring,2
